candidate,county,district,election_date,office,party,scope,state,votes
Total,Essex,21,2016-11-08,U.S. House,,general,NY,17462
Total,Franklin,21,2016-11-08,U.S. House,,general,NY,17189
Total,Fulton,21,2016-11-08,U.S. House,,general,NY,21464
Total,Hamilton,21,2016-11-08,U.S. House,,general,NY,3277
Total,Jefferson,21,2016-11-08,U.S. House,,general,NY,38610
Total,Lewis,21,2016-11-08,U.S. House,,general,NY,11455
Total,St. Lawrence,21,2016-11-08,U.S. House,,general,NY,39632
Total,Warren,21,2016-11-08,U.S. House,,general,NY,31716
Total,Washington,21,2016-11-08,U.S. House,,general,NY,24773
Total,Herkimer,21,2016-11-08,U.S. House,,general,NY,4330
Total,Saratoga,21,2016-11-08,U.S. House,,general,NY,44167
Total,Total,21,2016-11-08,U.S. House,,general,NY,288611
Kim A. Myers,Chenango,22,2016-11-08,U.S. House,DEM,general,NY,6179
Kim A. Myers,Cortland,22,2016-11-08,U.S. House,DEM,general,NY,8130
Kim A. Myers,Madison,22,2016-11-08,U.S. House,DEM,general,NY,10677
Kim A. Myers,Oneida,22,2016-11-08,U.S. House,DEM,general,NY,29491
Kim A. Myers,Broome,22,2016-11-08,U.S. House,DEM,general,NY,36346
Kim A. Myers,Herkimer,22,2016-11-08,U.S. House,DEM,general,NY,5247
Kim A. Myers,Oswego,22,2016-11-08,U.S. House,DEM,general,NY,4975
Kim A. Myers,Tioga,22,2016-11-08,U.S. House,DEM,general,NY,1689
Kim A. Myers,Total,22,2016-11-08,U.S. House,DEM,general,NY,102734
Claudia Tenney,Chenango,22,2016-11-08,U.S. House,REP,general,NY,9085
Claudia Tenney,Cortland,22,2016-11-08,U.S. House,REP,general,NY,7265
Claudia Tenney,Madison,22,2016-11-08,U.S. House,REP,general,NY,11868
Claudia Tenney,Oneida,22,2016-11-08,U.S. House,REP,general,NY,36884
Claudia Tenney,Broome,22,2016-11-08,U.S. House,REP,general,NY,27714
Claudia Tenney,Herkimer,22,2016-11-08,U.S. House,REP,general,NY,9171
Claudia Tenney,Oswego,22,2016-11-08,U.S. House,REP,general,NY,8928
Claudia Tenney,Tioga,22,2016-11-08,U.S. House,REP,general,NY,2372
Claudia Tenney,Total,22,2016-11-08,U.S. House,REP,general,NY,113287
Claudia Tenney,Chenango,22,2016-11-08,U.S. House,CON,general,NY,1085
Claudia Tenney,Cortland,22,2016-11-08,U.S. House,CON,general,NY,984
Claudia Tenney,Madison,22,2016-11-08,U.S. House,CON,general,NY,2012
Claudia Tenney,Oneida,22,2016-11-08,U.S. House,CON,general,NY,5707
Claudia Tenney,Broome,22,2016-11-08,U.S. House,CON,general,NY,3587
Claudia Tenney,Herkimer,22,2016-11-08,U.S. House,CON,general,NY,1173
Claudia Tenney,Oswego,22,2016-11-08,U.S. House,CON,general,NY,1316
Claudia Tenney,Tioga,22,2016-11-08,U.S. House,CON,general,NY,293
Claudia Tenney,Total,22,2016-11-08,U.S. House,CON,general,NY,16157
Kim A. Myers,Chenango,22,2016-11-08,U.S. House,WOR,general,NY,810
Kim A. Myers,Cortland,22,2016-11-08,U.S. House,WOR,general,NY,971
Kim A. Myers,Madison,22,2016-11-08,U.S. House,WOR,general,NY,1397
Kim A. Myers,Oneida,22,2016-11-08,U.S. House,WOR,general,NY,3072
Kim A. Myers,Broome,22,2016-11-08,U.S. House,WOR,general,NY,3749
Kim A. Myers,Herkimer,22,2016-11-08,U.S. House,WOR,general,NY,564
Kim A. Myers,Oswego,22,2016-11-08,U.S. House,WOR,general,NY,784
Kim A. Myers,Tioga,22,2016-11-08,U.S. House,WOR,general,NY,185
Kim A. Myers,Total,22,2016-11-08,U.S. House,WOR,general,NY,11532
Martin Babinec,Chenango,22,2016-11-08,U.S. House,REF,general,NY,1340
Martin Babinec,Cortland,22,2016-11-08,U.S. House,REF,general,NY,1050
Martin Babinec,Madison,22,2016-11-08,U.S. House,REF,general,NY,1647
Martin Babinec,Oneida,22,2016-11-08,U.S. House,REF,general,NY,8498
Martin Babinec,Broome,22,2016-11-08,U.S. House,REF,general,NY,7053
Martin Babinec,Herkimer,22,2016-11-08,U.S. House,REF,general,NY,3584
Martin Babinec,Oswego,22,2016-11-08,U.S. House,REF,general,NY,975
Martin Babinec,Tioga,22,2016-11-08,U.S. House,REF,general,NY,448
Martin Babinec,Total,22,2016-11-08,U.S. House,REF,general,NY,24595
Martin Babinec,Chenango,22,2016-11-08,U.S. House,UJP,general,NY,609
Martin Babinec,Cortland,22,2016-11-08,U.S. House,UJP,general,NY,584
Martin Babinec,Madison,22,2016-11-08,U.S. House,UJP,general,NY,886
Martin Babinec,Oneida,22,2016-11-08,U.S. House,UJP,general,NY,2943
Martin Babinec,Broome,22,2016-11-08,U.S. House,UJP,general,NY,2928
Martin Babinec,Herkimer,22,2016-11-08,U.S. House,UJP,general,NY,1409
Martin Babinec,Oswego,22,2016-11-08,U.S. House,UJP,general,NY,454
Martin Babinec,Tioga,22,2016-11-08,U.S. House,UJP,general,NY,230
Martin Babinec,Total,22,2016-11-08,U.S. House,UJP,general,NY,10043
Blank,Chenango,22,2016-11-08,U.S. House,,general,NY,1185
Blank,Cortland,22,2016-11-08,U.S. House,,general,NY,1458
Blank,Madison,22,2016-11-08,U.S. House,,general,NY,1850
Blank,Oneida,22,2016-11-08,U.S. House,,general,NY,5268
Blank,Broome,22,2016-11-08,U.S. House,,general,NY,4635
Blank,Herkimer,22,2016-11-08,U.S. House,,general,NY,1180
Blank,Oswego,22,2016-11-08,U.S. House,,general,NY,1589
Blank,Tioga,22,2016-11-08,U.S. House,,general,NY,248
Blank,Total,22,2016-11-08,U.S. House,,general,NY,17413
Void,Chenango,22,2016-11-08,U.S. House,,general,NY,11
Void,Cortland,22,2016-11-08,U.S. House,,general,NY,0
Void,Madison,22,2016-11-08,U.S. House,,general,NY,1
Void,Oneida,22,2016-11-08,U.S. House,,general,NY,0
Void,Broome,22,2016-11-08,U.S. House,,general,NY,92
Void,Herkimer,22,2016-11-08,U.S. House,,general,NY,22
Void,Oswego,22,2016-11-08,U.S. House,,general,NY,13
Void,Tioga,22,2016-11-08,U.S. House,,general,NY,3
Void,Total,22,2016-11-08,U.S. House,,general,NY,142
Scattering,Chenango,22,2016-11-08,U.S. House,,general,NY,15
Scattering,Cortland,22,2016-11-08,U.S. House,,general,NY,11
Scattering,Madison,22,2016-11-08,U.S. House,,general,NY,11
Scattering,Oneida,22,2016-11-08,U.S. House,,general,NY,49
Scattering,Broome,22,2016-11-08,U.S. House,,general,NY,76
Scattering,Herkimer,22,2016-11-08,U.S. House,,general,NY,12
Scattering,Oswego,22,2016-11-08,U.S. House,,general,NY,9
Scattering,Tioga,22,2016-11-08,U.S. House,,general,NY,0
Scattering,Total,22,2016-11-08,U.S. House,,general,NY,183
Total,Chenango,22,2016-11-08,U.S. House,,general,NY,20319
Total,Cortland,22,2016-11-08,U.S. House,,general,NY,20453
Total,Madison,22,2016-11-08,U.S. House,,general,NY,30349
Total,Oneida,22,2016-11-08,U.S. House,,general,NY,91912
Total,Broome,22,2016-11-08,U.S. House,,general,NY,86180
Total,Herkimer,22,2016-11-08,U.S. House,,general,NY,22362
Total,Oswego,22,2016-11-08,U.S. House,,general,NY,19043
Total,Tioga,22,2016-11-08,U.S. House,,general,NY,5468
Total,Total,22,2016-11-08,U.S. House,,general,NY,296086
John F. Plumb,Allegany,23,2016-11-08,U.S. House,DEM,general,NY,4609
John F. Plumb,Cattaraugus,23,2016-11-08,U.S. House,DEM,general,NY,9502
John F. Plumb,Chautauqua,23,2016-11-08,U.S. House,DEM,general,NY,19633
John F. Plumb,Chemung,23,2016-11-08,U.S. House,DEM,general,NY,12808
John F. Plumb,Schuyler,23,2016-11-08,U.S. House,DEM,general,NY,2822
John F. Plumb,Seneca,23,2016-11-08,U.S. House,DEM,general,NY,5033
John F. Plumb,Steuben,23,2016-11-08,U.S. House,DEM,general,NY,12225
John F. Plumb,Tompkins,23,2016-11-08,U.S. House,DEM,general,NY,25436
John F. Plumb,Yates,23,2016-11-08,U.S. House,DEM,general,NY,3123
John F. Plumb,Ontario,23,2016-11-08,U.S. House,DEM,general,NY,6713
John F. Plumb,Tioga,23,2016-11-08,U.S. House,DEM,general,NY,4696
John F. Plumb,Total,23,2016-11-08,U.S. House,DEM,general,NY,106600
"Thomas W. Reed, II",Allegany,23,2016-11-08,U.S. House,REP,general,NY,10919
"Thomas W. Reed, II",Cattaraugus,23,2016-11-08,U.S. House,REP,general,NY,15432
"Thomas W. Reed, II",Chautauqua,23,2016-11-08,U.S. House,REP,general,NY,24659
"Thomas W. Reed, II",Chemung,23,2016-11-08,U.S. House,REP,general,NY,18439
"Thomas W. Reed, II",Schuyler,23,2016-11-08,U.S. House,REP,general,NY,4428
"Thomas W. Reed, II",Seneca,23,2016-11-08,U.S. House,REP,general,NY,6381
"Thomas W. Reed, II",Steuben,23,2016-11-08,U.S. House,REP,general,NY,24085
"Thomas W. Reed, II",Tompkins,23,2016-11-08,U.S. House,REP,general,NY,9664
"Thomas W. Reed, II",Yates,23,2016-11-08,U.S. House,REP,general,NY,5193
"Thomas W. Reed, II",Ontario,23,2016-11-08,U.S. House,REP,general,NY,8370
"Thomas W. Reed, II",Tioga,23,2016-11-08,U.S. House,REP,general,NY,9394
"Thomas W. Reed, II",Total,23,2016-11-08,U.S. House,REP,general,NY,136964
"Thomas W. Reed, II",Allegany,23,2016-11-08,U.S. House,CON,general,NY,1228
"Thomas W. Reed, II",Cattaraugus,23,2016-11-08,U.S. House,CON,general,NY,2189
"Thomas W. Reed, II",Chautauqua,23,2016-11-08,U.S. House,CON,general,NY,3777
"Thomas W. Reed, II",Chemung,23,2016-11-08,U.S. House,CON,general,NY,1854
"Thomas W. Reed, II",Schuyler,23,2016-11-08,U.S. House,CON,general,NY,585
"Thomas W. Reed, II",Seneca,23,2016-11-08,U.S. House,CON,general,NY,764
"Thomas W. Reed, II",Steuben,23,2016-11-08,U.S. House,CON,general,NY,2225
"Thomas W. Reed, II",Tompkins,23,2016-11-08,U.S. House,CON,general,NY,1113
"Thomas W. Reed, II",Yates,23,2016-11-08,U.S. House,CON,general,NY,640
"Thomas W. Reed, II",Ontario,23,2016-11-08,U.S. House,CON,general,NY,1196
"Thomas W. Reed, II",Tioga,23,2016-11-08,U.S. House,CON,general,NY,849
"Thomas W. Reed, II",Total,23,2016-11-08,U.S. House,CON,general,NY,16420
John F. Plumb,Allegany,23,2016-11-08,U.S. House,WOR,general,NY,503
John F. Plumb,Cattaraugus,23,2016-11-08,U.S. House,WOR,general,NY,1071
John F. Plumb,Chautauqua,23,2016-11-08,U.S. House,WOR,general,NY,2177
John F. Plumb,Chemung,23,2016-11-08,U.S. House,WOR,general,NY,958
John F. Plumb,Schuyler,23,2016-11-08,U.S. House,WOR,general,NY,423
John F. Plumb,Seneca,23,2016-11-08,U.S. House,WOR,general,NY,554
John F. Plumb,Steuben,23,2016-11-08,U.S. House,WOR,general,NY,1214
John F. Plumb,Tompkins,23,2016-11-08,U.S. House,WOR,general,NY,3670
John F. Plumb,Yates,23,2016-11-08,U.S. House,WOR,general,NY,293
John F. Plumb,Ontario,23,2016-11-08,U.S. House,WOR,general,NY,643
John F. Plumb,Tioga,23,2016-11-08,U.S. House,WOR,general,NY,478
John F. Plumb,Total,23,2016-11-08,U.S. House,WOR,general,NY,11984
"Thomas W. Reed, II",Allegany,23,2016-11-08,U.S. House,IND,general,NY,372
"Thomas W. Reed, II",Cattaraugus,23,2016-11-08,U.S. House,IND,general,NY,781
"Thomas W. Reed, II",Chautauqua,23,2016-11-08,U.S. House,IND,general,NY,1511
"Thomas W. Reed, II",Chemung,23,2016-11-08,U.S. House,IND,general,NY,734
"Thomas W. Reed, II",Schuyler,23,2016-11-08,U.S. House,IND,general,NY,177
"Thomas W. Reed, II",Seneca,23,2016-11-08,U.S. House,IND,general,NY,391
"Thomas W. Reed, II",Steuben,23,2016-11-08,U.S. House,IND,general,NY,865
"Thomas W. Reed, II",Tompkins,23,2016-11-08,U.S. House,IND,general,NY,706
"Thomas W. Reed, II",Yates,23,2016-11-08,U.S. House,IND,general,NY,253
"Thomas W. Reed, II",Ontario,23,2016-11-08,U.S. House,IND,general,NY,540
"Thomas W. Reed, II",Tioga,23,2016-11-08,U.S. House,IND,general,NY,460
"Thomas W. Reed, II",Total,23,2016-11-08,U.S. House,IND,general,NY,6790
"Thomas W. Reed, II",Allegany,23,2016-11-08,U.S. House,REF,general,NY,70
"Thomas W. Reed, II",Cattaraugus,23,2016-11-08,U.S. House,REF,general,NY,94
"Thomas W. Reed, II",Chautauqua,23,2016-11-08,U.S. House,REF,general,NY,144
"Thomas W. Reed, II",Chemung,23,2016-11-08,U.S. House,REF,general,NY,98
"Thomas W. Reed, II",Schuyler,23,2016-11-08,U.S. House,REF,general,NY,32
"Thomas W. Reed, II",Seneca,23,2016-11-08,U.S. House,REF,general,NY,47
"Thomas W. Reed, II",Steuben,23,2016-11-08,U.S. House,REF,general,NY,125
"Thomas W. Reed, II",Tompkins,23,2016-11-08,U.S. House,REF,general,NY,96
"Thomas W. Reed, II",Yates,23,2016-11-08,U.S. House,REF,general,NY,32
"Thomas W. Reed, II",Ontario,23,2016-11-08,U.S. House,REF,general,NY,91
"Thomas W. Reed, II",Tioga,23,2016-11-08,U.S. House,REF,general,NY,47
"Thomas W. Reed, II",Total,23,2016-11-08,U.S. House,REF,general,NY,876
Blank,Allegany,23,2016-11-08,U.S. House,,general,NY,1166
Blank,Cattaraugus,23,2016-11-08,U.S. House,,general,NY,2451
Blank,Chautauqua,23,2016-11-08,U.S. House,,general,NY,2878
Blank,Chemung,23,2016-11-08,U.S. House,,general,NY,1623
Blank,Schuyler,23,2016-11-08,U.S. House,,general,NY,361
Blank,Seneca,23,2016-11-08,U.S. House,,general,NY,912
Blank,Steuben,23,2016-11-08,U.S. House,,general,NY,1573
Blank,Tompkins,23,2016-11-08,U.S. House,,general,NY,2298
Blank,Yates,23,2016-11-08,U.S. House,,general,NY,680
Blank,Ontario,23,2016-11-08,U.S. House,,general,NY,1307
Blank,Tioga,23,2016-11-08,U.S. House,,general,NY,1153
Blank,Total,23,2016-11-08,U.S. House,,general,NY,16402
Void,Allegany,23,2016-11-08,U.S. House,,general,NY,2
Void,Cattaraugus,23,2016-11-08,U.S. House,,general,NY,22
Void,Chautauqua,23,2016-11-08,U.S. House,,general,NY,0
Void,Chemung,23,2016-11-08,U.S. House,,general,NY,0
Void,Schuyler,23,2016-11-08,U.S. House,,general,NY,0
Void,Seneca,23,2016-11-08,U.S. House,,general,NY,4
Void,Steuben,23,2016-11-08,U.S. House,,general,NY,10
Void,Tompkins,23,2016-11-08,U.S. House,,general,NY,15
Void,Yates,23,2016-11-08,U.S. House,,general,NY,1
Void,Ontario,23,2016-11-08,U.S. House,,general,NY,4
Void,Tioga,23,2016-11-08,U.S. House,,general,NY,3
Void,Total,23,2016-11-08,U.S. House,,general,NY,61
Scattering,Allegany,23,2016-11-08,U.S. House,,general,NY,3
Scattering,Cattaraugus,23,2016-11-08,U.S. House,,general,NY,5
Scattering,Chautauqua,23,2016-11-08,U.S. House,,general,NY,28
Scattering,Chemung,23,2016-11-08,U.S. House,,general,NY,0
Scattering,Schuyler,23,2016-11-08,U.S. House,,general,NY,2
Scattering,Seneca,23,2016-11-08,U.S. House,,general,NY,3
Scattering,Steuben,23,2016-11-08,U.S. House,,general,NY,6
Scattering,Tompkins,23,2016-11-08,U.S. House,,general,NY,33
Scattering,Yates,23,2016-11-08,U.S. House,,general,NY,6
Scattering,Ontario,23,2016-11-08,U.S. House,,general,NY,8
Scattering,Tioga,23,2016-11-08,U.S. House,,general,NY,7
Scattering,Total,23,2016-11-08,U.S. House,,general,NY,101
Total,Allegany,23,2016-11-08,U.S. House,,general,NY,18872
Total,Cattaraugus,23,2016-11-08,U.S. House,,general,NY,31547
Total,Chautauqua,23,2016-11-08,U.S. House,,general,NY,54807
Total,Chemung,23,2016-11-08,U.S. House,,general,NY,36514
Total,Schuyler,23,2016-11-08,U.S. House,,general,NY,8830
Total,Seneca,23,2016-11-08,U.S. House,,general,NY,14089
Total,Steuben,23,2016-11-08,U.S. House,,general,NY,42328
Total,Tompkins,23,2016-11-08,U.S. House,,general,NY,43031
Total,Yates,23,2016-11-08,U.S. House,,general,NY,10221
Total,Ontario,23,2016-11-08,U.S. House,,general,NY,18872
Total,Tioga,23,2016-11-08,U.S. House,,general,NY,17087
Total,Total,23,2016-11-08,U.S. House,,general,NY,296198
Colleen Deacon,Cayuga,24,2016-11-08,U.S. House,DEM,general,NY,9862
Colleen Deacon,Onondaga,24,2016-11-08,U.S. House,DEM,general,NY,81443
Colleen Deacon,Wayne,24,2016-11-08,U.S. House,DEM,general,NY,10726
Colleen Deacon,Oswego,24,2016-11-08,U.S. House,DEM,general,NY,8519
Colleen Deacon,Total,24,2016-11-08,U.S. House,DEM,general,NY,110550
John M. Katko,Cayuga,24,2016-11-08,U.S. House,REP,general,NY,17780
John M. Katko,Onondaga,24,2016-11-08,U.S. House,REP,general,NY,96717
John M. Katko,Wayne,24,2016-11-08,U.S. House,REP,general,NY,20806
John M. Katko,Oswego,24,2016-11-08,U.S. House,REP,general,NY,15027
John M. Katko,Total,24,2016-11-08,U.S. House,REP,general,NY,150330
John M. Katko,Cayuga,24,2016-11-08,U.S. House,CON,general,NY,2414
John M. Katko,Onondaga,24,2016-11-08,U.S. House,CON,general,NY,12425
John M. Katko,Wayne,24,2016-11-08,U.S. House,CON,general,NY,3590
John M. Katko,Oswego,24,2016-11-08,U.S. House,CON,general,NY,1970
John M. Katko,Total,24,2016-11-08,U.S. House,CON,general,NY,20399
Colleen Deacon,Cayuga,24,2016-11-08,U.S. House,WOR,general,NY,850
Colleen Deacon,Onondaga,24,2016-11-08,U.S. House,WOR,general,NY,5675
Colleen Deacon,Wayne,24,2016-11-08,U.S. House,WOR,general,NY,1172
Colleen Deacon,Oswego,24,2016-11-08,U.S. House,WOR,general,NY,793
Colleen Deacon,Total,24,2016-11-08,U.S. House,WOR,general,NY,8490
John M. Katko,Cayuga,24,2016-11-08,U.S. House,IND,general,NY,1187
John M. Katko,Onondaga,24,2016-11-08,U.S. House,IND,general,NY,7396
John M. Katko,Wayne,24,2016-11-08,U.S. House,IND,general,NY,1194
John M. Katko,Oswego,24,2016-11-08,U.S. House,IND,general,NY,1154
John M. Katko,Total,24,2016-11-08,U.S. House,IND,general,NY,10931
John M. Katko,Cayuga,24,2016-11-08,U.S. House,REF,general,NY,130
John M. Katko,Onondaga,24,2016-11-08,U.S. House,REF,general,NY,692
John M. Katko,Wayne,24,2016-11-08,U.S. House,REF,general,NY,163
John M. Katko,Oswego,24,2016-11-08,U.S. House,REF,general,NY,116
John M. Katko,Total,24,2016-11-08,U.S. House,REF,general,NY,1101
Blank,Cayuga,24,2016-11-08,U.S. House,,general,NY,1196
Blank,Onondaga,24,2016-11-08,U.S. House,,general,NY,8232
Blank,Wayne,24,2016-11-08,U.S. House,,general,NY,2336
Blank,Oswego,24,2016-11-08,U.S. House,,general,NY,1522
Blank,Total,24,2016-11-08,U.S. House,,general,NY,13286
Void,Cayuga,24,2016-11-08,U.S. House,,general,NY,11
Void,Onondaga,24,2016-11-08,U.S. House,,general,NY,0
Void,Wayne,24,2016-11-08,U.S. House,,general,NY,12
Void,Oswego,24,2016-11-08,U.S. House,,general,NY,5
Void,Total,24,2016-11-08,U.S. House,,general,NY,28
Scattering,Cayuga,24,2016-11-08,U.S. House,,general,NY,17
Scattering,Onondaga,24,2016-11-08,U.S. House,,general,NY,259
Scattering,Wayne,24,2016-11-08,U.S. House,,general,NY,10
Scattering,Oswego,24,2016-11-08,U.S. House,,general,NY,28
Scattering,Total,24,2016-11-08,U.S. House,,general,NY,314
Total,Cayuga,24,2016-11-08,U.S. House,,general,NY,33447
Total,Onondaga,24,2016-11-08,U.S. House,,general,NY,212839
Total,Wayne,24,2016-11-08,U.S. House,,general,NY,40009
Total,Oswego,24,2016-11-08,U.S. House,,general,NY,29134
Total,Total,24,2016-11-08,U.S. House,,general,NY,315429
Louise M. Slaughter,Monroe,25,2016-11-08,U.S. House,DEM,general,NY,168660
Mark W. Assini,Monroe,25,2016-11-08,U.S. House,REP,general,NY,113840
Mark W. Assini,Monroe,25,2016-11-08,U.S. House,CON,general,NY,20883
Louise M. Slaughter,Monroe,25,2016-11-08,U.S. House,WOR,general,NY,10195
Mark W. Assini,Monroe,25,2016-11-08,U.S. House,IND,general,NY,6856
Louise M. Slaughter,Monroe,25,2016-11-08,U.S. House,WEP,general,NY,4095
Mark W. Assini,Monroe,25,2016-11-08,U.S. House,REF,general,NY,1071
Blank,Monroe,25,2016-11-08,U.S. House,,general,NY,10451
Void,Monroe,25,2016-11-08,U.S. House,,general,NY,104
Scattering,Monroe,25,2016-11-08,U.S. House,,general,NY,231
Total,Monroe,25,2016-11-08,U.S. House,,general,NY,336386
Brian Higgins,Erie,26,2016-11-08,U.S. House,DEM,general,NY,178674
Brian Higgins,Niagara,26,2016-11-08,U.S. House,DEM,general,NY,16648
Brian Higgins,Total,26,2016-11-08,U.S. House,DEM,general,NY,195322
Shelly Schratz,Erie,26,2016-11-08,U.S. House,REP,general,NY,49745
Shelly Schratz,Niagara,26,2016-11-08,U.S. House,REP,general,NY,7185
Shelly Schratz,Total,26,2016-11-08,U.S. House,REP,general,NY,56930
Shelly Schratz,Erie,26,2016-11-08,U.S. House,CON,general,NY,14428
Shelly Schratz,Niagara,26,2016-11-08,U.S. House,CON,general,NY,2019
Shelly Schratz,Total,26,2016-11-08,U.S. House,CON,general,NY,16447
Brian Higgins,Erie,26,2016-11-08,U.S. House,WOR,general,NY,14627
Brian Higgins,Niagara,26,2016-11-08,U.S. House,WOR,general,NY,1511
Brian Higgins,Total,26,2016-11-08,U.S. House,WOR,general,NY,16138
Brian Higgins,Erie,26,2016-11-08,U.S. House,WEP,general,NY,3479
Brian Higgins,Niagara,26,2016-11-08,U.S. House,WEP,general,NY,350
Brian Higgins,Total,26,2016-11-08,U.S. House,WEP,general,NY,3829
Blank,Erie,26,2016-11-08,U.S. House,,general,NY,18270
Blank,Niagara,26,2016-11-08,U.S. House,,general,NY,3870
Blank,Total,26,2016-11-08,U.S. House,,general,NY,22140
Void,Erie,26,2016-11-08,U.S. House,,general,NY,0
Void,Niagara,26,2016-11-08,U.S. House,,general,NY,0
Void,Total,26,2016-11-08,U.S. House,,general,NY,0
Scattering,Erie,26,2016-11-08,U.S. House,,general,NY,0
Scattering,Niagara,26,2016-11-08,U.S. House,,general,NY,13
Scattering,Total,26,2016-11-08,U.S. House,,general,NY,13
Total,Erie,26,2016-11-08,U.S. House,,general,NY,279223
Total,Niagara,26,2016-11-08,U.S. House,,general,NY,31596
Total,Total,26,2016-11-08,U.S. House,,general,NY,310819
Diana K. Kastenbaum,Genesee,27,2016-11-08,U.S. House,DEM,general,NY,7016
Diana K. Kastenbaum,Livingston,27,2016-11-08,U.S. House,DEM,general,NY,9105
Diana K. Kastenbaum,Orleans,27,2016-11-08,U.S. House,DEM,general,NY,3906
Diana K. Kastenbaum,Wyoming,27,2016-11-08,U.S. House,DEM,general,NY,3624
Diana K. Kastenbaum,Erie,27,2016-11-08,U.S. House,DEM,general,NY,48891
Diana K. Kastenbaum,Monroe,27,2016-11-08,U.S. House,DEM,general,NY,4854
Diana K. Kastenbaum,Niagara,27,2016-11-08,U.S. House,DEM,general,NY,18770
Diana K. Kastenbaum,Ontario,27,2016-11-08,U.S. House,DEM,general,NY,11666
Diana K. Kastenbaum,Total,27,2016-11-08,U.S. House,DEM,general,NY,107832
Chris Collins,Genesee,27,2016-11-08,U.S. House,REP,general,NY,14254
Chris Collins,Livingston,27,2016-11-08,U.S. House,REP,general,NY,15445
Chris Collins,Orleans,27,2016-11-08,U.S. House,REP,general,NY,9204
Chris Collins,Wyoming,27,2016-11-08,U.S. House,REP,general,NY,10758
Chris Collins,Erie,27,2016-11-08,U.S. House,REP,general,NY,73130
Chris Collins,Monroe,27,2016-11-08,U.S. House,REP,general,NY,6670
Chris Collins,Niagara,27,2016-11-08,U.S. House,REP,general,NY,30318
Chris Collins,Ontario,27,2016-11-08,U.S. House,REP,general,NY,15730
Chris Collins,Total,27,2016-11-08,U.S. House,REP,general,NY,175509
Chris Collins,Genesee,27,2016-11-08,U.S. House,CON,general,NY,2460
Chris Collins,Livingston,27,2016-11-08,U.S. House,CON,general,NY,2326
Chris Collins,Orleans,27,2016-11-08,U.S. House,CON,general,NY,1381
Chris Collins,Wyoming,27,2016-11-08,U.S. House,CON,general,NY,1705
Chris Collins,Erie,27,2016-11-08,U.S. House,CON,general,NY,16503
Chris Collins,Monroe,27,2016-11-08,U.S. House,CON,general,NY,1466
Chris Collins,Niagara,27,2016-11-08,U.S. House,CON,general,NY,5903
Chris Collins,Ontario,27,2016-11-08,U.S. House,CON,general,NY,2548
Chris Collins,Total,27,2016-11-08,U.S. House,CON,general,NY,34292
Chris Collins,Genesee,27,2016-11-08,U.S. House,IND,general,NY,734
Chris Collins,Livingston,27,2016-11-08,U.S. House,IND,general,NY,806
Chris Collins,Orleans,27,2016-11-08,U.S. House,IND,general,NY,393
Chris Collins,Wyoming,27,2016-11-08,U.S. House,IND,general,NY,462
Chris Collins,Erie,27,2016-11-08,U.S. House,IND,general,NY,4408
Chris Collins,Monroe,27,2016-11-08,U.S. House,IND,general,NY,471
Chris Collins,Niagara,27,2016-11-08,U.S. House,IND,general,NY,1747
Chris Collins,Ontario,27,2016-11-08,U.S. House,IND,general,NY,974
Chris Collins,Total,27,2016-11-08,U.S. House,IND,general,NY,9995
Chris Collins,Genesee,27,2016-11-08,U.S. House,REF,general,NY,95
Chris Collins,Livingston,27,2016-11-08,U.S. House,REF,general,NY,108
Chris Collins,Orleans,27,2016-11-08,U.S. House,REF,general,NY,50
Chris Collins,Wyoming,27,2016-11-08,U.S. House,REF,general,NY,58
Chris Collins,Erie,27,2016-11-08,U.S. House,REF,general,NY,441
Chris Collins,Monroe,27,2016-11-08,U.S. House,REF,general,NY,49
Chris Collins,Niagara,27,2016-11-08,U.S. House,REF,general,NY,163
Chris Collins,Ontario,27,2016-11-08,U.S. House,REF,general,NY,125
Chris Collins,Total,27,2016-11-08,U.S. House,REF,general,NY,1089
Blank,Genesee,27,2016-11-08,U.S. House,,general,NY,2093
Blank,Livingston,27,2016-11-08,U.S. House,,general,NY,2502
Blank,Orleans,27,2016-11-08,U.S. House,,general,NY,1621
Blank,Wyoming,27,2016-11-08,U.S. House,,general,NY,891
Blank,Erie,27,2016-11-08,U.S. House,,general,NY,8931
Blank,Monroe,27,2016-11-08,U.S. House,,general,NY,1031
Blank,Niagara,27,2016-11-08,U.S. House,,general,NY,5768
Blank,Ontario,27,2016-11-08,U.S. House,,general,NY,2745
Blank,Total,27,2016-11-08,U.S. House,,general,NY,25582
Void,Genesee,27,2016-11-08,U.S. House,,general,NY,8
Void,Livingston,27,2016-11-08,U.S. House,,general,NY,10
Void,Orleans,27,2016-11-08,U.S. House,,general,NY,8
Void,Wyoming,27,2016-11-08,U.S. House,,general,NY,2
Void,Erie,27,2016-11-08,U.S. House,,general,NY,0
Void,Monroe,27,2016-11-08,U.S. House,,general,NY,1
Void,Niagara,27,2016-11-08,U.S. House,,general,NY,0
Void,Ontario,27,2016-11-08,U.S. House,,general,NY,6
Void,Total,27,2016-11-08,U.S. House,,general,NY,35
Scattering,Genesee,27,2016-11-08,U.S. House,,general,NY,16
Scattering,Livingston,27,2016-11-08,U.S. House,,general,NY,5
Scattering,Orleans,27,2016-11-08,U.S. House,,general,NY,6
Scattering,Wyoming,27,2016-11-08,U.S. House,,general,NY,1
Scattering,Erie,27,2016-11-08,U.S. House,,general,NY,0
