candidate,county,district,election_date,office,party,scope,state,votes
Carl L. Marcellino,Total,5,2014-11-04,State Senate,CON,general,NY,5565.0
"Bruce P. Kennedy, Jr.",Nassau,5,2014-11-04,State Senate,WOR,general,NY,1146.0
"Bruce P. Kennedy, Jr.",Suffolk,5,2014-11-04,State Senate,WOR,general,NY,1367.0
"Bruce P. Kennedy, Jr.",Total,5,2014-11-04,State Senate,WOR,general,NY,2513.0
Carl L. Marcellino,Nassau,5,2014-11-04,State Senate,IND,general,NY,854.0
Carl L. Marcellino,Suffolk,5,2014-11-04,State Senate,IND,general,NY,1502.0
Carl L. Marcellino,Total,5,2014-11-04,State Senate,IND,general,NY,2356.0
Georgina Bowman,Nassau,5,2014-11-04,State Senate,LBT,general,NY,244.0
Georgina Bowman,Suffolk,5,2014-11-04,State Senate,LBT,general,NY,494.0
Georgina Bowman,Total,5,2014-11-04,State Senate,LBT,general,NY,738.0
Blank,Nassau,5,2014-11-04,State Senate,,general,NY,1593.0
Blank,Suffolk,5,2014-11-04,State Senate,,general,NY,2006.0
Blank,Total,5,2014-11-04,State Senate,,general,NY,3599.0
Void,Nassau,5,2014-11-04,State Senate,,general,NY,51.0
Void,Suffolk,5,2014-11-04,State Senate,,general,NY,45.0
Void,Total,5,2014-11-04,State Senate,,general,NY,96.0
Scattering,Nassau,5,2014-11-04,State Senate,,general,NY,8.0
Scattering,Suffolk,5,2014-11-04,State Senate,,general,NY,12.0
Scattering,Total,5,2014-11-04,State Senate,,general,NY,20.0
Total,Nassau,5,2014-11-04,State Senate,,general,NY,41354.0
Total,Suffolk,5,2014-11-04,State Senate,,general,NY,39307.0
Total,Total,5,2014-11-04,State Senate,,general,NY,80661.0
Ethan D. Irwin,Nassau,6,2014-11-04,State Senate,DEM,general,NY,22986.0
Kemp Hannon,Nassau,6,2014-11-04,State Senate,REP,general,NY,35281.0
Kemp Hannon,Nassau,6,2014-11-04,State Senate,CON,general,NY,5189.0
Ethan D. Irwin,Nassau,6,2014-11-04,State Senate,WOR,general,NY,1716.0
Kemp Hannon,Nassau,6,2014-11-04,State Senate,IND,general,NY,1661.0
Kemp Hannon,Nassau,6,2014-11-04,State Senate,TRP,general,NY,183.0
Blank,Nassau,6,2014-11-04,State Senate,,general,NY,3266.0
Void,Nassau,6,2014-11-04,State Senate,,general,NY,70.0
Scattering,Nassau,6,2014-11-04,State Senate,,general,NY,28.0
Total,Nassau,6,2014-11-04,State Senate,,general,NY,70380.0
Adam M. Haber,Nassau,7,2014-11-04,State Senate,DEM,general,NY,28405.0
Jack M. Martins,Nassau,7,2014-11-04,State Senate,REP,general,NY,34636.0
Jack M. Martins,Nassau,7,2014-11-04,State Senate,CON,general,NY,4193.0
Adam M. Haber,Nassau,7,2014-11-04,State Senate,WOR,general,NY,1714.0
Jack M. Martins,Nassau,7,2014-11-04,State Senate,IND,general,NY,1365.0
Adam M. Haber,Nassau,7,2014-11-04,State Senate,GRE,general,NY,679.0
Adam M. Haber,Nassau,7,2014-11-04,State Senate,WEP,general,NY,754.0
Jack M. Martins,Nassau,7,2014-11-04,State Senate,TRP,general,NY,271.0
Blank,Nassau,7,2014-11-04,State Senate,,general,NY,2437.0
Void,Nassau,7,2014-11-04,State Senate,,general,NY,101.0
Scattering,Nassau,7,2014-11-04,State Senate,,general,NY,30.0
Total,Nassau,7,2014-11-04,State Senate,,general,NY,74585.0
David W. Denenberg,Nassau,8,2014-11-04,State Senate,DEM,general,NY,20298.0
David W. Denenberg,Suffolk,8,2014-11-04,State Senate,DEM,general,NY,5381.0
David W. Denenberg,Total,8,2014-11-04,State Senate,DEM,general,NY,25679.0
Michael Venditto,Nassau,8,2014-11-04,State Senate,REP,general,NY,29337.0
Michael Venditto,Suffolk,8,2014-11-04,State Senate,REP,general,NY,5395.0
Michael Venditto,Total,8,2014-11-04,State Senate,REP,general,NY,34732.0
Michael Venditto,Nassau,8,2014-11-04,State Senate,CON,general,NY,4080.0
Michael Venditto,Suffolk,8,2014-11-04,State Senate,CON,general,NY,1074.0
Michael Venditto,Total,8,2014-11-04,State Senate,CON,general,NY,5154.0
David W. Denenberg,Nassau,8,2014-11-04,State Senate,WOR,general,NY,1452.0
David W. Denenberg,Suffolk,8,2014-11-04,State Senate,WOR,general,NY,318.0
David W. Denenberg,Total,8,2014-11-04,State Senate,WOR,general,NY,1770.0
Michael Venditto,Nassau,8,2014-11-04,State Senate,IND,general,NY,1343.0
Michael Venditto,Suffolk,8,2014-11-04,State Senate,IND,general,NY,376.0
Michael Venditto,Total,8,2014-11-04,State Senate,IND,general,NY,1719.0
David W. Denenberg,Nassau,8,2014-11-04,State Senate,WEP,general,NY,529.0
David W. Denenberg,Suffolk,8,2014-11-04,State Senate,WEP,general,NY,126.0
David W. Denenberg,Total,8,2014-11-04,State Senate,WEP,general,NY,655.0
Michael Venditto,Nassau,8,2014-11-04,State Senate,TRP,general,NY,214.0
Michael Venditto,Suffolk,8,2014-11-04,State Senate,TRP,general,NY,62.0
Michael Venditto,Total,8,2014-11-04,State Senate,TRP,general,NY,276.0
Blank,Nassau,8,2014-11-04,State Senate,,general,NY,2963.0
Blank,Suffolk,8,2014-11-04,State Senate,,general,NY,813.0
Blank,Total,8,2014-11-04,State Senate,,general,NY,3776.0
Void,Nassau,8,2014-11-04,State Senate,,general,NY,66.0
Void,Suffolk,8,2014-11-04,State Senate,,general,NY,5.0
Void,Total,8,2014-11-04,State Senate,,general,NY,71.0
Scattering,Nassau,8,2014-11-04,State Senate,,general,NY,67.0
Scattering,Suffolk,8,2014-11-04,State Senate,,general,NY,10.0
Scattering,Total,8,2014-11-04,State Senate,,general,NY,77.0
Total,Nassau,8,2014-11-04,State Senate,,general,NY,60349.0
Total,Suffolk,8,2014-11-04,State Senate,,general,NY,13560.0
Total,Total,8,2014-11-04,State Senate,,general,NY,73909.0
"Patrick P. Gillespie, Jr.",Nassau,9,2014-11-04,State Senate,DEM,general,NY,23969.0
Dean G. Skelos,Nassau,9,2014-11-04,State Senate,REP,general,NY,43348.0
Dean G. Skelos,Nassau,9,2014-11-04,State Senate,CON,general,NY,4634.0
"Patrick P. Gillespie, Jr.",Nassau,9,2014-11-04,State Senate,WOR,general,NY,2057.0
Dean G. Skelos,Nassau,9,2014-11-04,State Senate,IND,general,NY,1960.0
Dean G. Skelos,Nassau,9,2014-11-04,State Senate,TRP,general,NY,200.0
Blank,Nassau,9,2014-11-04,State Senate,,general,NY,3253.0
Void,Nassau,9,2014-11-04,State Senate,,general,NY,92.0
Scattering,Nassau,9,2014-11-04,State Senate,,general,NY,29.0
Total,Nassau,9,2014-11-04,State Senate,,general,NY,79542.0
"James Sanders, Jr.",Queens,10,2014-11-04,State Senate,DEM,general,NY,28207.0
"James Sanders, Jr.",Queens,10,2014-11-04,State Senate,WOR,general,NY,1191.0
Blank,Queens,10,2014-11-04,State Senate,,general,NY,3725.0
Void,Queens,10,2014-11-04,State Senate,,general,NY,0.0
Scattering,Queens,10,2014-11-04,State Senate,,general,NY,101.0
Total,Queens,10,2014-11-04,State Senate,,general,NY,33224.0
Tony Avella,Queens,11,2014-11-04,State Senate,DEM,general,NY,29359.0
Tony Avella,Queens,11,2014-11-04,State Senate,IND,general,NY,3591.0
Paul Gilman,Queens,11,2014-11-04,State Senate,GRE,general,NY,2813.0
Blank,Queens,11,2014-11-04,State Senate,,general,NY,8888.0
Void,Queens,11,2014-11-04,State Senate,,general,NY,0.0
Scattering,Queens,11,2014-11-04,State Senate,,general,NY,164.0
Total,Queens,11,2014-11-04,State Senate,,general,NY,44815.0
Michael N. Gianaris,Queens,12,2014-11-04,State Senate,DEM,general,NY,22229.0
Michael N. Gianaris,Queens,12,2014-11-04,State Senate,WOR,general,NY,3752.0
Anthony Aldorasi,Queens,12,2014-11-04,State Senate,SCC,general,NY,1158.0
Blank,Queens,12,2014-11-04,State Senate,,general,NY,4866.0
Void,Queens,12,2014-11-04,State Senate,,general,NY,0.0
Scattering,Queens,12,2014-11-04,State Senate,,general,NY,120.0
Total,Queens,12,2014-11-04,State Senate,,general,NY,32125.0
Jose R. Peralta,Queens,13,2014-11-04,State Senate,DEM,general,NY,17878.0
Jose R. Peralta,Queens,13,2014-11-04,State Senate,WOR,general,NY,2090.0
Blank,Queens,13,2014-11-04,State Senate,,general,NY,4190.0
Void,Queens,13,2014-11-04,State Senate,,general,NY,0.0
Scattering,Queens,13,2014-11-04,State Senate,,general,NY,107.0
Total,Queens,13,2014-11-04,State Senate,,general,NY,24265.0
"Leroy G. Comrie, Jr.",Queens,14,2014-11-04,State Senate,DEM,general,NY,35690.0
"Leroy G. Comrie, Jr.",Queens,14,2014-11-04,State Senate,WOR,general,NY,1776.0
Blank,Queens,14,2014-11-04,State Senate,,general,NY,4680.0
Void,Queens,14,2014-11-04,State Senate,,general,NY,0.0
Scattering,Queens,14,2014-11-04,State Senate,,general,NY,199.0
Total,Queens,14,2014-11-04,State Senate,,general,NY,42345.0
"Joseph P. Addabbo, Jr.",Queens,15,2014-11-04,State Senate,DEM,general,NY,20924.0
Michael Conigliaro,Queens,15,2014-11-04,State Senate,REP,general,NY,13600.0
Michael Conigliaro,Queens,15,2014-11-04,State Senate,CON,general,NY,3277.0
Blank,Queens,15,2014-11-04,State Senate,,general,NY,2094.0
Void,Queens,15,2014-11-04,State Senate,,general,NY,0.0
Scattering,Queens,15,2014-11-04,State Senate,,general,NY,35.0
Total,Queens,15,2014-11-04,State Senate,,general,NY,39930.0
Toby Ann Stavisky,Queens,16,2014-11-04,State Senate,DEM,general,NY,18784.0
Toby Ann Stavisky,Queens,16,2014-11-04,State Senate,WOR,general,NY,1648.0
Toby Ann Stavisky,Queens,16,2014-11-04,State Senate,IND,general,NY,734.0
Blank,Queens,16,2014-11-04,State Senate,,general,NY,6588.0
Void,Queens,16,2014-11-04,State Senate,,general,NY,0.0
Scattering,Queens,16,2014-11-04,State Senate,,general,NY,262.0
Total,Queens,16,2014-11-04,State Senate,,general,NY,28016.0
Simcha Felder,Kings,17,2014-11-04,State Senate,DEM,general,NY,21384.0
Simcha Felder,Kings,17,2014-11-04,State Senate,CON,general,NY,8105.0
Blank,Kings,17,2014-11-04,State Senate,,general,NY,5256.0
Void,Kings,17,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,17,2014-11-04,State Senate,,general,NY,355.0
Total,Kings,17,2014-11-04,State Senate,,general,NY,35100.0
Martin Malave Dilan,Kings,18,2014-11-04,State Senate,DEM,general,NY,21352.0
Jonathan H. Anderson,Kings,18,2014-11-04,State Senate,CON,general,NY,861.0
Debbie Medina,Kings,18,2014-11-04,State Senate,WOR,general,NY,4028.0
Blank,Kings,18,2014-11-04,State Senate,,general,NY,3310.0
Void,Kings,18,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,18,2014-11-04,State Senate,,general,NY,38.0
Total,Kings,18,2014-11-04,State Senate,,general,NY,29589.0
John L. Sampson,Kings,19,2014-11-04,State Senate,DEM,general,NY,29741.0
Elias J. Weir,Kings,19,2014-11-04,State Senate,CON,general,NY,2816.0
Dell Smitherman,Kings,19,2014-11-04,State Senate,WOR,general,NY,1993.0
Blank,Kings,19,2014-11-04,State Senate,,general,NY,4583.0
Void,Kings,19,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,19,2014-11-04,State Senate,,general,NY,28.0
Total,Kings,19,2014-11-04,State Senate,,general,NY,39161.0
Jesse E. Hamilton,Kings,20,2014-11-04,State Senate,DEM,general,NY,32040.0
Menachem M. Raitport,Kings,20,2014-11-04,State Senate,CON,general,NY,1445.0
Blank,Kings,20,2014-11-04,State Senate,,general,NY,4242.0
Void,Kings,20,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,20,2014-11-04,State Senate,,general,NY,65.0
Total,Kings,20,2014-11-04,State Senate,,general,NY,37792.0
Kevin S. Parker,Kings,21,2014-11-04,State Senate,DEM,general,NY,35548.0
Herman G. Hall,Kings,21,2014-11-04,State Senate,CON,general,NY,2022.0
Kevin S. Parker,Kings,21,2014-11-04,State Senate,WOR,general,NY,7419.0
Blank,Kings,21,2014-11-04,State Senate,,general,NY,3542.0
Void,Kings,21,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,21,2014-11-04,State Senate,,general,NY,66.0
Total,Kings,21,2014-11-04,State Senate,,general,NY,48597.0
James T. Kemmerer,Kings,22,2014-11-04,State Senate,DEM,general,NY,9183.0
Martin J. Golden,Kings,22,2014-11-04,State Senate,REP,general,NY,18243.0
Martin J. Golden,Kings,22,2014-11-04,State Senate,CON,general,NY,4015.0
James T. Kemmerer,Kings,22,2014-11-04,State Senate,WOR,general,NY,1450.0
Martin J. Golden,Kings,22,2014-11-04,State Senate,IND,general,NY,1322.0
Blank,Kings,22,2014-11-04,State Senate,,general,NY,2087.0
Void,Kings,22,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,22,2014-11-04,State Senate,,general,NY,48.0
Total,Kings,22,2014-11-04,State Senate,,general,NY,36348.0
Diane J. Savino,Kings,23,2014-11-04,State Senate,DEM,general,NY,9597.0
Diane J. Savino,Richmond,23,2014-11-04,State Senate,DEM,general,NY,15238.0
Diane J. Savino,Total,23,2014-11-04,State Senate,DEM,general,NY,24835.0
Diane J. Savino,Kings,23,2014-11-04,State Senate,IND,general,NY,1251.0
Diane J. Savino,Richmond,23,2014-11-04,State Senate,IND,general,NY,1640.0
Diane J. Savino,Total,23,2014-11-04,State Senate,IND,general,NY,2891.0
Blank,Kings,23,2014-11-04,State Senate,,general,NY,5948.0
Blank,Richmond,23,2014-11-04,State Senate,,general,NY,3728.0
Blank,Total,23,2014-11-04,State Senate,,general,NY,9676.0
Void,Kings,23,2014-11-04,State Senate,,general,NY,0.0
Void,Richmond,23,2014-11-04,State Senate,,general,NY,1495.0
Void,Total,23,2014-11-04,State Senate,,general,NY,1495.0
Scattering,Kings,23,2014-11-04,State Senate,,general,NY,76.0
Scattering,Richmond,23,2014-11-04,State Senate,,general,NY,160.0
Scattering,Total,23,2014-11-04,State Senate,,general,NY,236.0
Total,Kings,23,2014-11-04,State Senate,,general,NY,16872.0
Total,Richmond,23,2014-11-04,State Senate,,general,NY,22261.0
Total,Total,23,2014-11-04,State Senate,,general,NY,39133.0
Gary W. Carsel,Richmond,24,2014-11-04,State Senate,DEM,general,NY,10329.0
Andrew J. Lanza,Richmond,24,2014-11-04,State Senate,REP,general,NY,39010.0
Andrew J. Lanza,Richmond,24,2014-11-04,State Senate,CON,general,NY,5531.0
Gary W. Carsel,Richmond,24,2014-11-04,State Senate,WOR,general,NY,1218.0
Andrew J. Lanza,Richmond,24,2014-11-04,State Senate,IND,general,NY,2684.0
Blank,Richmond,24,2014-11-04,State Senate,,general,NY,1577.0
Void,Richmond,24,2014-11-04,State Senate,,general,NY,0.0
Scattering,Richmond,24,2014-11-04,State Senate,,general,NY,77.0
Total,Richmond,24,2014-11-04,State Senate,,general,NY,60426.0
Velmanette Montgomery,Kings,25,2014-11-04,State Senate,DEM,general,NY,36595.0
Velmanette Montgomery,Kings,25,2014-11-04,State Senate,WOR,general,NY,7599.0
Blank,Kings,25,2014-11-04,State Senate,,general,NY,4380.0
Void,Kings,25,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,25,2014-11-04,State Senate,,general,NY,134.0
Total,Kings,25,2014-11-04,State Senate,,general,NY,48708.0
Daniel Squadron,Kings,26,2014-11-04,State Senate,DEM,general,NY,10086.0
Daniel Squadron,New York,26,2014-11-04,State Senate,DEM,general,NY,16083.0
Daniel Squadron,Total,26,2014-11-04,State Senate,DEM,general,NY,26169.0
Wave Chan,Kings,26,2014-11-04,State Senate,REP,general,NY,1675.0
Wave Chan,New York,26,2014-11-04,State Senate,REP,general,NY,3392.0
Wave Chan,Total,26,2014-11-04,State Senate,REP,general,NY,5067.0
Daniel Squadron,Kings,26,2014-11-04,State Senate,WOR,general,NY,3317.0
Daniel Squadron,New York,26,2014-11-04,State Senate,WOR,general,NY,2973.0
Daniel Squadron,Total,26,2014-11-04,State Senate,WOR,general,NY,6290.0
Blank,Kings,26,2014-11-04,State Senate,,general,NY,695.0
Blank,New York,26,2014-11-04,State Senate,,general,NY,1704.0
Blank,Total,26,2014-11-04,State Senate,,general,NY,2399.0
Void,Kings,26,2014-11-04,State Senate,,general,NY,0.0
Void,New York,26,2014-11-04,State Senate,,general,NY,0.0
Void,Total,26,2014-11-04,State Senate,,general,NY,0.0
Scattering,Kings,26,2014-11-04,State Senate,,general,NY,39.0
Scattering,New York,26,2014-11-04,State Senate,,general,NY,23.0
Scattering,Total,26,2014-11-04,State Senate,,general,NY,62.0
Total,Kings,26,2014-11-04,State Senate,,general,NY,15812.0
Total,New York,26,2014-11-04,State Senate,,general,NY,24175.0
Total,Total,26,2014-11-04,State Senate,,general,NY,39987.0
Brad M. Hoylman,New York,27,2014-11-04,State Senate,DEM,general,NY,36822.0
Frank J. Scala,New York,27,2014-11-04,State Senate,REP,general,NY,7829.0
Brad M. Hoylman,New York,27,2014-11-04,State Senate,WOR,general,NY,9307.0
Blank,New York,27,2014-11-04,State Senate,,general,NY,3667.0
Void,New York,27,2014-11-04,State Senate,,general,NY,0.0
Scattering,New York,27,2014-11-04,State Senate,,general,NY,50.0
Total,New York,27,2014-11-04,State Senate,,general,NY,57675.0
Liz Krueger,New York,28,2014-11-04,State Senate,DEM,general,NY,37794.0
Michael K. Zumbluskas,New York,28,2014-11-04,State Senate,REP,general,NY,14160.0
Liz Krueger,New York,28,2014-11-04,State Senate,WOR,general,NY,4300.0
Michael K. Zumbluskas,New York,28,2014-11-04,State Senate,IND,general,NY,783.0
Blank,New York,28,2014-11-04,State Senate,,general,NY,1793.0
Void,New York,28,2014-11-04,State Senate,,general,NY,0.0
Scattering,New York,28,2014-11-04,State Senate,,general,NY,21.0
Total,New York,28,2014-11-04,State Senate,,general,NY,58851.0
Jose M. Serrano,Bronx,29,2014-11-04,State Senate,DEM,general,NY,14778.0
Jose M. Serrano,New York,29,2014-11-04,State Senate,DEM,general,NY,12965.0
Jose M. Serrano,Total,29,2014-11-04,State Senate,DEM,general,NY,27743.0
Kevin Barrett,Bronx,29,2014-11-04,State Senate,REP,general,NY,572.0
Kevin Barrett,New York,29,2014-11-04,State Senate,REP,general,NY,2539.0
Kevin Barrett,Total,29,2014-11-04,State Senate,REP,general,NY,3111.0
Kevin Barrett,Bronx,29,2014-11-04,State Senate,CON,general,NY,140.0
Kevin Barrett,New York,29,2014-11-04,State Senate,CON,general,NY,338.0
Kevin Barrett,Total,29,2014-11-04,State Senate,CON,general,NY,478.0
Jose M. Serrano,Bronx,29,2014-11-04,State Senate,WOR,general,NY,490.0
Jose M. Serrano,New York,29,2014-11-04,State Senate,WOR,general,NY,2269.0
Jose M. Serrano,Total,29,2014-11-04,State Senate,WOR,general,NY,2759.0
Blank,Bronx,29,2014-11-04,State Senate,,general,NY,1137.0
Blank,New York,29,2014-11-04,State Senate,,general,NY,1435.0
Blank,Total,29,2014-11-04,State Senate,,general,NY,2572.0
Void,Bronx,29,2014-11-04,State Senate,,general,NY,0.0
Void,New York,29,2014-11-04,State Senate,,general,NY,0.0
Void,Total,29,2014-11-04,State Senate,,general,NY,0.0
Scattering,Bronx,29,2014-11-04,State Senate,,general,NY,13.0
Scattering,New York,29,2014-11-04,State Senate,,general,NY,26.0
Scattering,Total,29,2014-11-04,State Senate,,general,NY,39.0
Total,Bronx,29,2014-11-04,State Senate,,general,NY,17130.0
Total,New York,29,2014-11-04,State Senate,,general,NY,19572.0
Total,Total,29,2014-11-04,State Senate,,general,NY,36702.0
Bill Perkins,New York,30,2014-11-04,State Senate,DEM,general,NY,39534.0
Jon Girodes,New York,30,2014-11-04,State Senate,REP,general,NY,2338.0
Bill Perkins,New York,30,2014-11-04,State Senate,WOR,general,NY,5437.0
Blank,New York,30,2014-11-04,State Senate,,general,NY,4188.0
Void,New York,30,2014-11-04,State Senate,,general,NY,0.0
Scattering,New York,30,2014-11-04,State Senate,,general,NY,60.0
Total,New York,30,2014-11-04,State Senate,,general,NY,51557.0
Adriano Espaillat,New York,31,2014-11-04,State Senate,DEM,general,NY,37089.0
Blank,New York,31,2014-11-04,State Senate,,general,NY,11592.0
Void,New York,31,2014-11-04,State Senate,,general,NY,0.0
Scattering,New York,31,2014-11-04,State Senate,,general,NY,301.0
Total,New York,31,2014-11-04,State Senate,,general,NY,48982.0
"Ruben Diaz, Sr.",Bronx,32,2014-11-04,State Senate,DEM,general,NY,26463.0
"Ruben Diaz, Sr.",Bronx,32,2014-11-04,State Senate,REP,general,NY,1068.0
Jasmine Marte,Bronx,32,2014-11-04,State Senate,CON,general,NY,1153.0
Blank,Bronx,32,2014-11-04,State Senate,,general,NY,2165.0
Void,Bronx,32,2014-11-04,State Senate,,general,NY,0.0
Scattering,Bronx,32,2014-11-04,State Senate,,general,NY,40.0
Total,Bronx,32,2014-11-04,State Senate,,general,NY,30889.0
J. Gustavo Rivera,Bronx,33,2014-11-04,State Senate,DEM,general,NY,19128.0
Steven Stern,Bronx,33,2014-11-04,State Senate,REP,general,NY,940.0
Steven Stern,Bronx,33,2014-11-04,State Senate,CON,general,NY,186.0
J. Gustavo Rivera,Bronx,33,2014-11-04,State Senate,WOR,general,NY,681.0
"Jose A. Padilla, Jr.",Bronx,33,2014-11-04,State Senate,IND,general,NY,342.0
Blank,Bronx,33,2014-11-04,State Senate,,general,NY,1602.0
Void,Bronx,33,2014-11-04,State Senate,,general,NY,0.0
Scattering,Bronx,33,2014-11-04,State Senate,,general,NY,24.0
Total,Bronx,33,2014-11-04,State Senate,,general,NY,22903.0
Jeffrey D. Klein,Bronx,34,2014-11-04,State Senate,DEM,general,NY,26732.0
Jeffrey D. Klein,Westchester,34,2014-11-04,State Senate,DEM,general,NY,2612.0
Jeffrey D. Klein,Total,34,2014-11-04,State Senate,DEM,general,NY,29344.0
Aleksander Mici,Bronx,34,2014-11-04,State Senate,REP,general,NY,4678.0
Aleksander Mici,Westchester,34,2014-11-04,State Senate,REP,general,NY,1425.0
Aleksander Mici,Total,34,2014-11-04,State Senate,REP,general,NY,6103.0
Frank Dellavalle,Bronx,34,2014-11-04,State Senate,CON,general,NY,1682.0
Frank Dellavalle,Westchester,34,2014-11-04,State Senate,CON,general,NY,275.0
Frank Dellavalle,Total,34,2014-11-04,State Senate,CON,general,NY,1957.0
Jeffrey D. Klein,Bronx,34,2014-11-04,State Senate,IND,general,NY,1248.0
Jeffrey D. Klein,Westchester,34,2014-11-04,State Senate,IND,general,NY,192.0
Jeffrey D. Klein,Total,34,2014-11-04,State Senate,IND,general,NY,1440.0
Carl Lundgren,Bronx,34,2014-11-04,State Senate,GRE,general,NY,1480.0
Carl Lundgren,Westchester,34,2014-11-04,State Senate,GRE,general,NY,158.0
Carl Lundgren,Total,34,2014-11-04,State Senate,GRE,general,NY,1638.0
Jeffrey D. Klein,Bronx,34,2014-11-04,State Senate,WEP,general,NY,379.0
Jeffrey D. Klein,Westchester,34,2014-11-04,State Senate,WEP,general,NY,132.0
Jeffrey D. Klein,Total,34,2014-11-04,State Senate,WEP,general,NY,511.0
Blank,Bronx,34,2014-11-04,State Senate,,general,NY,1843.0
Blank,Westchester,34,2014-11-04,State Senate,,general,NY,237.0
Blank,Total,34,2014-11-04,State Senate,,general,NY,2080.0
Void,Bronx,34,2014-11-04,State Senate,,general,NY,0.0
Void,Westchester,34,2014-11-04,State Senate,,general,NY,0.0
Void,Total,34,2014-11-04,State Senate,,general,NY,0.0
Scattering,Bronx,34,2014-11-04,State Senate,,general,NY,67.0
Scattering,Westchester,34,2014-11-04,State Senate,,general,NY,3.0
Scattering,Total,34,2014-11-04,State Senate,,general,NY,70.0
Total,Bronx,34,2014-11-04,State Senate,,general,NY,38109.0
Total,Westchester,34,2014-11-04,State Senate,,general,NY,5034.0
Total,Total,34,2014-11-04,State Senate,,general,NY,43143.0
Andrea Stewart-Cousins,Westchester,35,2014-11-04,State Senate,DEM,general,NY,38073.0
Robert Lopez Foti,Westchester,35,2014-11-04,State Senate,REP,general,NY,15811.0
Robert Lopez Foti,Westchester,35,2014-11-04,State Senate,CON,general,NY,0.0
Andrea Stewart-Cousins,Westchester,35,2014-11-04,State Senate,WOR,general,NY,3058.0
Andrea Stewart-Cousins,Westchester,35,2014-11-04,State Senate,IND,general,NY,1242.0
Andrea Stewart-Cousins,Westchester,35,2014-11-04,State Senate,WEP,general,NY,1489.0
Blank,Westchester,35,2014-11-04,State Senate,,general,NY,3581.0
Void,Westchester,35,2014-11-04,State Senate,,general,NY,0.0
Scattering,Westchester,35,2014-11-04,State Senate,,general,NY,37.0
Total,Westchester,35,2014-11-04,State Senate,,general,NY,63291.0
Ruth H. Thompson,Bronx,36,2014-11-04,State Senate,DEM,general,NY,28631.0
Ruth H. Thompson,Westchester,36,2014-11-04,State Senate,DEM,general,NY,8535.0
Ruth H. Thompson,Total,36,2014-11-04,State Senate,DEM,general,NY,37166.0
Robert L. Diamond,Bronx,36,2014-11-04,State Senate,REP,general,NY,1250.0
Robert L. Diamond,Westchester,36,2014-11-04,State Senate,REP,general,NY,683.0
Robert L. Diamond,Total,36,2014-11-04,State Senate,REP,general,NY,1933.0
Robert L. Diamond,Bronx,36,2014-11-04,State Senate,CON,general,NY,282.0
Robert L. Diamond,Westchester,36,2014-11-04,State Senate,CON,general,NY,173.0
Robert L. Diamond,Total,36,2014-11-04,State Senate,CON,general,NY,455.0
Crystal Collins,Bronx,36,2014-11-04,State Senate,IND,general,NY,568.0
Crystal Collins,Westchester,36,2014-11-04,State Senate,IND,general,NY,198.0
Crystal Collins,Total,36,2014-11-04,State Senate,IND,general,NY,766.0
Blank,Bronx,36,2014-11-04,State Senate,,general,NY,1444.0
Blank,Westchester,36,2014-11-04,State Senate,,general,NY,568.0
Blank,Total,36,2014-11-04,State Senate,,general,NY,2012.0
Void,Bronx,36,2014-11-04,State Senate,,general,NY,0.0
Void,Westchester,36,2014-11-04,State Senate,,general,NY,0.0
Void,Total,36,2014-11-04,State Senate,,general,NY,0.0
Scattering,Bronx,36,2014-11-04,State Senate,,general,NY,21.0
Scattering,Westchester,36,2014-11-04,State Senate,,general,NY,6.0
Scattering,Total,36,2014-11-04,State Senate,,general,NY,27.0
Total,Bronx,36,2014-11-04,State Senate,,general,NY,32196.0
Total,Westchester,36,2014-11-04,State Senate,,general,NY,10163.0
Total,Total,36,2014-11-04,State Senate,,general,NY,42359.0
George S. Latimer,Westchester,37,2014-11-04,State Senate,DEM,general,NY,34850.0
Joseph L. Dillon,Westchester,37,2014-11-04,State Senate,REP,general,NY,29151.0
Joseph L. Dillon,Westchester,37,2014-11-04,State Senate,CON,general,NY,4572.0
George S. Latimer,Westchester,37,2014-11-04,State Senate,WOR,general,NY,3242.0
Joseph L. Dillon,Westchester,37,2014-11-04,State Senate,IND,general,NY,1190.0
Blank,Westchester,37,2014-11-04,State Senate,,general,NY,3248.0
Void,Westchester,37,2014-11-04,State Senate,,general,NY,0.0
Scattering,Westchester,37,2014-11-04,State Senate,,general,NY,28.0
Total,Westchester,37,2014-11-04,State Senate,,general,NY,76281.0
David Carlucci,Rockland,38,2014-11-04,State Senate,DEM,general,NY,36255.0
David Carlucci,Westchester,38,2014-11-04,State Senate,DEM,general,NY,4917.0
David Carlucci,Total,38,2014-11-04,State Senate,DEM,general,NY,41172.0
Donna Held,Rockland,38,2014-11-04,State Senate,REP,general,NY,18556.0
Donna Held,Westchester,38,2014-11-04,State Senate,REP,general,NY,2615.0
Donna Held,Total,38,2014-11-04,State Senate,REP,general,NY,21171.0
David Carlucci,Rockland,38,2014-11-04,State Senate,WOR,general,NY,3223.0
David Carlucci,Westchester,38,2014-11-04,State Senate,WOR,general,NY,573.0
