candidate,county,district,party,votes,election_date,state,scope,office
Blank,St.Lawrence,47,,3159,2014-11-04,NY,general,State Senate
Blank,Total,47,,14031,2014-11-04,NY,general,State Senate
Void,Lewis,47,,4,2014-11-04,NY,general,State Senate
Void,Oneida,47,,4,2014-11-04,NY,general,State Senate
Void,St.Lawrence,47,,0,2014-11-04,NY,general,State Senate
Void,Total,47,,8,2014-11-04,NY,general,State Senate
Scattering,Lewis,47,,20,2014-11-04,NY,general,State Senate
Scattering,Oneida,47,,228,2014-11-04,NY,general,State Senate
Scattering,St.Lawrence,47,,22,2014-11-04,NY,general,State Senate
Scattering,Total,47,,270,2014-11-04,NY,general,State Senate
Total,Lewis,47,,7009,2014-11-04,NY,general,State Senate
Total,Oneida,47,,49221,2014-11-04,NY,general,State Senate
Total,St.Lawrence,47,,10543,2014-11-04,NY,general,State Senate
Total,Total,47,,66773,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Jefferson,48,REP,15965,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Oswego,48,REP,18312,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,St.Lawrence,48,REP,8441,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Total,48,REP,42718,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Jefferson,48,CON,1902,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Oswego,48,CON,3087,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,St.Lawrence,48,CON,1092,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Total,48,CON,6081,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Jefferson,48,IND,2163,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Oswego,48,IND,3017,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,St.Lawrence,48,IND,1321,2014-11-04,NY,general,State Senate
Patricia A. Ritchie,Total,48,IND,6501,2014-11-04,NY,general,State Senate
Blank,Jefferson,48,,4949,2014-11-04,NY,general,State Senate
Blank,Oswego,48,,5094,2014-11-04,NY,general,State Senate
Blank,St.Lawrence,48,,2538,2014-11-04,NY,general,State Senate
Blank,Total,48,,12581,2014-11-04,NY,general,State Senate
Void,Jefferson,48,,0,2014-11-04,NY,general,State Senate
Void,Oswego,48,,19,2014-11-04,NY,general,State Senate
Void,St.Lawrence,48,,0,2014-11-04,NY,general,State Senate
Void,Total,48,,19,2014-11-04,NY,general,State Senate
Scattering,Jefferson,48,,65,2014-11-04,NY,general,State Senate
Scattering,Oswego,48,,117,2014-11-04,NY,general,State Senate
Scattering,St.Lawrence,48,,39,2014-11-04,NY,general,State Senate
Scattering,Total,48,,221,2014-11-04,NY,general,State Senate
Total,Jefferson,48,,25044,2014-11-04,NY,general,State Senate
Total,Oswego,48,,29646,2014-11-04,NY,general,State Senate
Total,St.Lawrence,48,,13431,2014-11-04,NY,general,State Senate
Total,Total,48,,68121,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Fulton,49,DEM,3056,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Hamilton,49,DEM,456,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Herkimer,49,DEM,639,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Saratoga,49,DEM,9677,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Schenectady,49,DEM,11940,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Total,49,DEM,25768,2014-11-04,NY,general,State Senate
Hugh T. Farley,Fulton,49,REP,8250,2014-11-04,NY,general,State Senate
Hugh T. Farley,Hamilton,49,REP,1543,2014-11-04,NY,general,State Senate
Hugh T. Farley,Herkimer,49,REP,2074,2014-11-04,NY,general,State Senate
Hugh T. Farley,Saratoga,49,REP,17184,2014-11-04,NY,general,State Senate
Hugh T. Farley,Schenectady,49,REP,11629,2014-11-04,NY,general,State Senate
Hugh T. Farley,Total,49,REP,40680,2014-11-04,NY,general,State Senate
Hugh T. Farley,Fulton,49,CON,1110,2014-11-04,NY,general,State Senate
Hugh T. Farley,Hamilton,49,CON,214,2014-11-04,NY,general,State Senate
Hugh T. Farley,Herkimer,49,CON,274,2014-11-04,NY,general,State Senate
Hugh T. Farley,Saratoga,49,CON,3474,2014-11-04,NY,general,State Senate
Hugh T. Farley,Schenectady,49,CON,2341,2014-11-04,NY,general,State Senate
Hugh T. Farley,Total,49,CON,7413,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Fulton,49,WOR,518,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Hamilton,49,WOR,70,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Herkimer,49,WOR,90,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Saratoga,49,WOR,1669,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Schenectady,49,WOR,1868,2014-11-04,NY,general,State Senate
Madelyn C. Thorne,Total,49,WOR,4215,2014-11-04,NY,general,State Senate
Hugh T. Farley,Fulton,49,IND,358,2014-11-04,NY,general,State Senate
Hugh T. Farley,Hamilton,49,IND,69,2014-11-04,NY,general,State Senate
Hugh T. Farley,Herkimer,49,IND,119,2014-11-04,NY,general,State Senate
Hugh T. Farley,Saratoga,49,IND,1169,2014-11-04,NY,general,State Senate
Hugh T. Farley,Schenectady,49,IND,1158,2014-11-04,NY,general,State Senate
Hugh T. Farley,Total,49,IND,2873,2014-11-04,NY,general,State Senate
Hugh T. Farley,Fulton,49,SCC,158,2014-11-04,NY,general,State Senate
Hugh T. Farley,Hamilton,49,SCC,0,2014-11-04,NY,general,State Senate
Hugh T. Farley,Herkimer,49,SCC,30,2014-11-04,NY,general,State Senate
Hugh T. Farley,Saratoga,49,SCC,482,2014-11-04,NY,general,State Senate
Hugh T. Farley,Schenectady,49,SCC,256,2014-11-04,NY,general,State Senate
Hugh T. Farley,Total,49,SCC,926,2014-11-04,NY,general,State Senate
Blank,Fulton,49,,457,2014-11-04,NY,general,State Senate
Blank,Hamilton,49,,94,2014-11-04,NY,general,State Senate
Blank,Herkimer,49,,196,2014-11-04,NY,general,State Senate
Blank,Saratoga,49,,1340,2014-11-04,NY,general,State Senate
Blank,Schenectady,49,,992,2014-11-04,NY,general,State Senate
Blank,Total,49,,3079,2014-11-04,NY,general,State Senate
Void,Fulton,49,,23,2014-11-04,NY,general,State Senate
Void,Hamilton,49,,34,2014-11-04,NY,general,State Senate
Void,Herkimer,49,,0,2014-11-04,NY,general,State Senate
Void,Saratoga,49,,5,2014-11-04,NY,general,State Senate
Void,Schenectady,49,,28,2014-11-04,NY,general,State Senate
Void,Total,49,,90,2014-11-04,NY,general,State Senate
Scattering,Fulton,49,,11,2014-11-04,NY,general,State Senate
Scattering,Hamilton,49,,0,2014-11-04,NY,general,State Senate
Scattering,Herkimer,49,,0,2014-11-04,NY,general,State Senate
Scattering,Saratoga,49,,30,2014-11-04,NY,general,State Senate
Scattering,Schenectady,49,,16,2014-11-04,NY,general,State Senate
Scattering,Total,49,,57,2014-11-04,NY,general,State Senate
Total,Fulton,49,,13941,2014-11-04,NY,general,State Senate
Total,Hamilton,49,,2480,2014-11-04,NY,general,State Senate
Total,Herkimer,49,,3422,2014-11-04,NY,general,State Senate
Total,Saratoga,49,,35030,2014-11-04,NY,general,State Senate
Total,Schenectady,49,,30228,2014-11-04,NY,general,State Senate
Total,Total,49,,85101,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Cayuga,50,REP,4208,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Onondaga,50,REP,50688,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Total,50,REP,54896,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Cayuga,50,CON,764,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Onondaga,50,CON,8640,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Total,50,CON,9404,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Cayuga,50,IND,666,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Onondaga,50,IND,9841,2014-11-04,NY,general,State Senate
John A. DeFrancisco,Total,50,IND,10507,2014-11-04,NY,general,State Senate
Blank,Cayuga,50,,2227,2014-11-04,NY,general,State Senate
Blank,Onondaga,50,,17468,2014-11-04,NY,general,State Senate
Blank,Total,50,,19695,2014-11-04,NY,general,State Senate
Void,Cayuga,50,,1,2014-11-04,NY,general,State Senate
Void,Onondaga,50,,0,2014-11-04,NY,general,State Senate
Void,Total,50,,1,2014-11-04,NY,general,State Senate
Scattering,Cayuga,50,,70,2014-11-04,NY,general,State Senate
Scattering,Onondaga,50,,713,2014-11-04,NY,general,State Senate
Scattering,Total,50,,783,2014-11-04,NY,general,State Senate
Total,Cayuga,50,,7936,2014-11-04,NY,general,State Senate
Total,Onondaga,50,,87350,2014-11-04,NY,general,State Senate
Total,Total,50,,95286,2014-11-04,NY,general,State Senate
James L. Seward,Cortland,51,REP,7518,2014-11-04,NY,general,State Senate
James L. Seward,Otsego,51,REP,9694,2014-11-04,NY,general,State Senate
James L. Seward,Schoharie,51,REP,6247,2014-11-04,NY,general,State Senate
James L. Seward,Cayuga,51,REP,2356,2014-11-04,NY,general,State Senate
James L. Seward,Chenango,51,REP,2446,2014-11-04,NY,general,State Senate
James L. Seward,Delaware,51,REP,4742,2014-11-04,NY,general,State Senate
James L. Seward,Herkimer,51,REP,7971,2014-11-04,NY,general,State Senate
James L. Seward,Tompkins,51,REP,3747,2014-11-04,NY,general,State Senate
James L. Seward,Ulster,51,REP,2146,2014-11-04,NY,general,State Senate
James L. Seward,Total,51,REP,46867,2014-11-04,NY,general,State Senate
James L. Seward,Cortland,51,CON,818,2014-11-04,NY,general,State Senate
James L. Seward,Otsego,51,CON,1321,2014-11-04,NY,general,State Senate
James L. Seward,Schoharie,51,CON,1420,2014-11-04,NY,general,State Senate
James L. Seward,Cayuga,51,CON,369,2014-11-04,NY,general,State Senate
James L. Seward,Chenango,51,CON,205,2014-11-04,NY,general,State Senate
James L. Seward,Delaware,51,CON,635,2014-11-04,NY,general,State Senate
James L. Seward,Herkimer,51,CON,928,2014-11-04,NY,general,State Senate
James L. Seward,Tompkins,51,CON,504,2014-11-04,NY,general,State Senate
James L. Seward,Ulster,51,CON,533,2014-11-04,NY,general,State Senate
James L. Seward,Total,51,CON,6733,2014-11-04,NY,general,State Senate
James L. Seward,Cortland,51,IND,1100,2014-11-04,NY,general,State Senate
James L. Seward,Otsego,51,IND,1697,2014-11-04,NY,general,State Senate
James L. Seward,Schoharie,51,IND,952,2014-11-04,NY,general,State Senate
James L. Seward,Cayuga,51,IND,288,2014-11-04,NY,general,State Senate
James L. Seward,Chenango,51,IND,289,2014-11-04,NY,general,State Senate
James L. Seward,Delaware,51,IND,700,2014-11-04,NY,general,State Senate
James L. Seward,Herkimer,51,IND,1121,2014-11-04,NY,general,State Senate
James L. Seward,Tompkins,51,IND,796,2014-11-04,NY,general,State Senate
James L. Seward,Ulster,51,IND,614,2014-11-04,NY,general,State Senate
James L. Seward,Total,51,IND,7557,2014-11-04,NY,general,State Senate
Blank,Cortland,51,,2488,2014-11-04,NY,general,State Senate
Blank,Otsego,51,,3683,2014-11-04,NY,general,State Senate
Blank,Schoharie,51,,1382,2014-11-04,NY,general,State Senate
Blank,Cayuga,51,,941,2014-11-04,NY,general,State Senate
Blank,Chenango,51,,543,2014-11-04,NY,general,State Senate
Blank,Delaware,51,,1544,2014-11-04,NY,general,State Senate
Blank,Herkimer,51,,2076,2014-11-04,NY,general,State Senate
Blank,Tompkins,51,,3368,2014-11-04,NY,general,State Senate
Blank,Ulster,51,,1929,2014-11-04,NY,general,State Senate
